TotalCharges,tenure,MonthlyCharges,InternetService_Fiber optic,PaymentMethod_Electronic check,Contract_Two year,gender_Male,OnlineSecurity_Yes,PaperlessBilling_Yes,Partner_Yes,TechSupport_Yes,SeniorCitizen,Churn
866.45,12,80.85,True,False,False,True,True,False,True,True,0,1
360.55,4,94.9,True,False,False,True,True,True,False,True,0,0
2076.2,43,49.05,False,False,False,False,False,True,False,False,0,1
355.9,12,29.3,False,False,False,False,False,True,True,True,1,0
7299.65,68,105.3,True,True,False,True,False,True,True,False,1,1
2291.2,25,88.95,True,True,False,True,False,True,False,False,1,1
129.15,7,20.25,False,False,False,False,False,False,False,False,0,0
7491.75,66,110.85,True,True,False,True,False,True,True,True,1,1
5835.5,53,110.5,True,True,False,False,True,False,True,True,0,0
7031.45,63,109.4,True,False,False,True,True,True,False,False,1,0
7723.9,70,114.2,True,False,True,False,True,True,True,True,0,1
1032.0,27,36.5,False,False,False,True,False,False,True,False,1,1
70.75,1,70.75,True,False,False,False,False,False,False,False,0,1
109.6,5,19.95,False,False,False,False,False,False,False,False,0,0
727.8,37,19.6,False,False,False,False,False,False,True,False,1,0
130.75,3,40.15,False,False,False,True,False,True,False,False,0,1
893.0,12,76.6,True,True,False,False,False,True,False,False,0,0
763.1,38,19.6,False,False,False,False,False,False,True,False,0,0
781.4,9,85.3,True,False,False,False,False,True,False,False,0,0
902.25,13,65.85,False,True,False,True,True,True,True,False,0,0
2653.65,29,94.45,True,True,False,True,False,True,True,False,1,1
1016.7,47,20.05,False,False,True,False,False,False,True,False,0,0
5943.65,61,99.4,True,False,False,True,True,False,True,True,0,0
275.7,16,20.0,False,False,False,True,False,False,False,False,0,0
3126.45,41,78.45,False,True,True,False,True,False,True,True,0,0
1070.15,43,25.1,False,True,True,False,False,True,False,False,0,0
3457.9,36,97.35,True,False,False,False,False,True,True,False,0,1
340.4,6,55.0,False,True,False,False,False,True,False,False,0,0
4299.2,58,71.1,False,False,False,False,True,True,False,True,0,0
1093.2,19,61.55,False,False,False,True,False,True,False,True,0,0
521.9,11,45.9,False,False,False,True,False,True,True,False,0,0
1630.4,39,40.3,False,False,False,False,True,True,False,True,0,0
713.6,8,87.1,True,True,False,False,False,True,False,False,1,0
1265.65,26,49.5,False,False,False,False,False,True,False,False,0,0
4003.85,53,73.8,True,False,False,False,False,True,False,False,1,0
1401.4,70,19.2,False,False,True,False,False,True,True,False,0,0
45.3,1,45.3,False,False,False,True,False,True,False,False,0,1
1510.5,59,25.0,False,False,True,True,False,False,False,False,0,0
178.1,2,94.95,True,True,False,True,False,False,False,False,0,1
264.8,7,35.3,False,False,False,True,True,False,False,False,0,0
480.6,12,44.55,False,True,False,False,False,True,False,False,0,1
4541.9,59,76.75,False,False,False,True,False,False,True,True,0,0
4976.15,61,81.0,False,False,True,True,False,True,True,True,0,0
7542.25,72,105.55,True,False,True,True,True,True,True,False,0,0
251.25,13,18.8,False,False,False,False,False,False,True,False,0,0
1595.5,64,24.9,False,False,False,False,False,False,True,False,0,0
23.45,1,23.45,False,True,False,True,False,True,True,False,0,1
685.55,10,64.9,False,False,False,False,False,False,False,True,0,0
3874.1,65,61.35,False,False,False,False,True,False,True,False,0,0
6891.4,62,113.95,True,False,True,False,True,False,True,True,0,0
4916.95,55,90.15,False,True,False,False,True,True,True,True,0,0
1373.0,25,54.1,False,True,False,False,False,False,True,False,0,0
29.7,1,29.7,False,False,False,True,True,False,False,False,0,1
49.8,1,49.8,False,False,False,True,True,True,False,False,0,0
6039.9,59,101.1,True,True,False,False,False,False,True,False,0,1
1548.65,64,24.4,False,False,True,True,False,True,True,False,1,0
3440.25,36,95.0,True,False,False,True,False,True,True,False,0,0
151.3,3,50.65,False,False,False,False,False,True,False,False,0,1
4226.7,61,69.9,False,False,True,True,True,True,True,False,0,0
1023.75,26,39.95,False,False,False,True,False,True,False,False,0,0
55.4,1,55.4,False,True,False,False,False,True,False,False,0,1
90.6,1,90.6,True,True,False,False,False,True,True,False,1,1
7074.4,68,103.25,True,False,True,True,True,True,True,False,0,0
156.35,2,86.85,True,False,False,True,False,True,True,False,1,1
6849.75,72,94.25,True,False,True,False,True,True,True,True,0,0
3263.6,71,47.05,False,True,True,False,False,True,True,True,0,0
1252.85,57,20.55,False,False,True,True,False,False,False,False,0,0
67.55,4,19.65,False,False,False,True,False,True,False,False,0,0
70.2,1,70.2,True,True,False,False,False,True,False,False,1,0
5750.0,72,81.0,False,False,True,True,True,False,True,True,0,0
1549.75,21,75.9,False,False,False,True,True,True,True,False,0,0
1810.55,71,24.7,False,False,True,False,False,False,True,False,0,0
2952.85,29,99.05,True,False,False,False,False,True,True,False,1,1
7467.55,69,110.25,True,False,True,False,True,False,False,True,1,0
5484.4,64,85.0,False,False,True,False,True,True,True,True,0,0
294.9,16,19.75,False,False,False,True,False,False,False,False,0,0
97.5,4,23.9,False,True,False,False,False,False,False,False,0,0
5916.45,52,111.25,True,False,False,False,True,True,False,True,0,1
113.35,2,55.1,False,False,False,True,True,True,False,False,0,1
19.95,1,19.95,False,False,False,True,False,False,False,False,0,0
476.8,18,25.15,False,False,False,True,False,False,False,False,0,0
101.65,2,54.15,False,False,False,False,False,False,False,False,0,0
1130.85,19,59.8,False,False,False,False,False,True,True,False,0,0
3532.25,40,83.85,True,False,False,False,False,False,False,False,0,0
6891.45,66,104.9,True,True,False,False,False,True,True,False,1,0
1570.7,21,75.3,True,False,False,True,False,False,False,False,0,0
520.95,8,66.65,False,True,False,True,False,True,False,True,0,0
7854.9,72,109.5,True,False,True,False,True,True,True,True,0,0
3581.4,48,73.85,False,False,False,False,False,True,False,True,0,0
1447.9,69,19.3,False,False,True,True,False,True,False,False,0,0
8547.15,72,118.2,True,True,True,True,True,True,False,True,0,0
727.85,14,51.45,False,False,False,False,False,False,False,False,0,0
357.6,6,59.45,False,True,False,True,False,False,False,False,0,0
159.35,8,19.5,False,False,True,False,False,False,True,False,0,0
280.85,17,19.55,False,False,False,False,False,False,False,False,0,0
6069.25,65,93.55,True,True,False,True,True,False,False,True,0,0
3274.35,57,59.3,False,False,False,False,True,True,True,True,0,0
1359.0,13,102.25,True,False,False,True,False,True,True,False,0,1
1777.9,19,95.9,True,False,False,True,False,True,False,False,1,1
6109.65,56,109.8,True,False,False,False,True,False,True,False,0,0
1122.4,14,78.1,True,True,False,False,False,True,True,False,0,0
2020.9,52,39.9,False,True,False,True,True,True,True,False,0,0
3795.45,58,64.9,False,False,True,False,True,True,False,True,0,0
4504.55,47,95.05,True,True,False,False,False,True,False,True,1,1
3579.15,67,53.4,False,False,False,False,False,True,False,True,0,0
49.7,2,24.9,False,False,False,True,False,True,False,False,0,0
276.5,6,44.7,False,False,False,True,False,False,False,False,1,0
8175.9,71,114.0,True,False,True,True,True,True,True,True,0,0
890.35,46,20.25,False,False,True,False,False,False,True,False,0,0
259.8,5,53.85,False,False,False,False,True,False,False,True,0,1
5588.8,67,83.85,True,False,False,True,True,False,True,False,1,0
50.6,3,20.2,False,False,False,True,False,False,False,False,0,0
58.0,3,19.95,False,False,False,False,False,False,False,False,0,0
5568.35,52,104.2,True,True,False,True,True,True,True,False,1,1
2203.65,42,50.25,False,True,False,False,False,True,True,False,0,1
938.95,50,20.35,False,False,False,True,False,True,True,False,0,0
2024.1,23,90.0,True,True,False,True,True,True,True,False,1,0
3623.95,67,54.2,False,False,True,False,True,False,True,True,0,0
2369.05,25,99.5,True,True,False,False,False,True,False,False,0,1
3877.95,39,99.1,True,False,False,False,True,False,True,False,1,0
4577.9,69,66.9,False,False,True,False,True,True,False,True,0,0
25.85,1,25.85,False,False,False,False,False,False,False,False,0,0
2871.5,32,91.05,True,True,False,True,False,False,False,False,0,0
672.55,9,71.0,True,True,False,False,False,False,False,False,0,1
1573.7,16,93.2,True,False,False,False,False,True,False,False,0,1
1270.55,60,20.95,False,False,True,True,False,True,True,False,0,0
7711.45,72,109.2,True,False,True,False,False,True,True,True,0,0
126.05,5,19.35,False,False,False,True,False,False,True,False,0,1
2193.65,26,85.8,True,False,False,False,True,True,False,False,1,0
64.55,3,19.85,False,False,False,True,False,False,False,False,0,1
31.2,2,19.65,False,True,False,True,False,True,False,False,0,0
38.25,2,20.5,False,False,False,False,False,False,False,False,0,0
3348.1,36,89.65,False,False,False,False,True,True,False,True,0,0
533.6,7,74.35,True,False,False,True,True,False,False,False,0,0
2907.55,60,49.45,False,False,True,False,False,True,True,False,1,0
1620.8,19,89.1,True,True,False,False,False,True,True,False,0,0
3480.35,45,75.15,False,False,True,True,True,False,True,True,1,0
293.85,4,70.65,True,True,False,True,False,True,False,False,1,0
3243.45,31,104.2,True,True,False,False,False,True,True,True,0,1
4137.2,47,90.05,True,True,False,True,True,False,True,False,0,0
79.25,1,79.25,True,True,False,True,False,True,False,False,0,1
44.9,1,44.9,False,False,False,False,False,True,False,False,0,1
19.4,1,19.4,False,False,False,False,False,False,False,False,0,0
5348.65,59,88.75,True,False,False,False,False,True,True,False,1,0
659.65,10,70.1,True,True,False,True,False,True,True,False,0,1
3180.5,35,91.0,True,False,False,True,True,False,False,False,1,0
118.5,4,29.65,False,True,False,True,False,True,False,False,0,1
3023.85,32,90.8,True,True,False,True,True,True,True,False,0,0
3365.85,43,77.85,True,True,False,True,False,True,False,False,0,1
195.3,4,54.3,False,True,False,True,False,False,False,False,0,1
1031.1,54,18.95,False,False,True,False,False,True,True,False,1,0
997.65,11,95.15,True,False,False,False,False,True,False,False,1,1
6471.85,66,102.4,True,False,True,False,True,True,False,False,1,0
6241.35,61,99.9,True,True,False,True,False,True,True,False,0,0
6501.35,72,88.7,False,False,True,True,True,False,True,True,0,0
2317.1,44,54.3,False,True,False,True,False,True,True,True,0,0
2237.55,41,55.7,False,False,False,True,False,True,False,False,0,0
5231.3,50,103.95,True,True,False,True,True,True,True,False,0,0
5275.8,47,110.85,True,False,False,True,True,True,True,True,0,1
165.5,8,20.15,False,False,True,True,False,False,True,False,0,0
358.5,18,20.05,False,False,False,True,False,False,False,False,0,0
6614.9,72,91.95,False,False,True,True,True,True,True,True,0,0
80.5,1,80.5,True,True,False,True,False,False,False,False,0,1
2421.75,42,55.65,False,True,False,False,False,False,False,False,1,0
1294.6,18,74.7,True,True,False,False,False,True,False,False,1,0
1299.1,13,104.15,True,False,False,False,False,True,False,False,0,0
5733.4,68,83.65,True,False,False,False,False,True,True,True,0,0
305.55,4,72.2,True,False,False,True,False,True,False,False,0,1
7430.75,69,110.05,True,False,True,True,True,True,False,False,0,0
900.5,17,51.5,False,False,False,True,False,False,False,True,0,1
630.6,25,25.5,False,False,True,True,False,False,True,False,0,0
3856.75,43,89.55,True,False,False,True,False,True,False,False,1,1
1222.65,59,19.5,False,False,True,False,False,False,True,False,0,0
374.8,5,80.7,True,True,False,False,True,False,False,False,1,0
1625.0,21,77.5,False,False,False,True,True,False,True,True,0,1
7234.8,69,105.1,True,False,False,False,True,True,True,True,0,0
331.85,13,25.15,False,False,False,True,False,True,False,False,0,0
3959.35,42,95.25,True,False,False,True,False,True,True,False,0,1
5088.4,52,95.65,True,False,False,True,False,True,True,True,0,0
3969.4,46,85.0,True,True,False,True,True,False,False,False,1,1
4860.85,61,80.8,False,False,True,True,True,True,True,True,0,0
788.05,29,24.85,False,False,False,True,False,True,False,False,0,0
1266.35,25,54.75,False,False,False,False,False,True,False,True,0,0
470.95,5,85.75,True,True,False,False,False,True,True,True,0,1
688.2,15,50.75,False,True,False,True,False,False,False,False,0,0
387.7,19,20.15,False,False,True,False,False,False,True,False,0,0
845.25,44,20.05,False,False,True,True,False,False,False,False,0,0
560.6,6,98.25,True,True,False,False,False,True,False,False,1,1
4230.25,58,71.6,False,False,True,True,True,False,True,True,0,0
4983.05,62,81.45,True,False,False,True,True,True,True,False,0,0
4113.15,70,58.4,False,False,False,False,False,True,True,True,0,0
25.7,1,25.7,False,False,False,False,False,True,False,False,1,1
521.0,10,53.7,False,False,True,True,True,False,True,True,0,0
471.85,26,19.6,False,False,False,True,False,True,False,False,0,0
5976.9,66,89.4,True,False,False,True,False,False,False,False,0,0
506.9,7,69.0,True,True,False,False,False,True,True,False,0,1
4299.75,51,84.2,True,False,False,True,False,False,True,True,0,0
7548.6,72,106.1,True,False,True,True,True,True,True,True,0,0
1654.75,65,25.75,False,False,True,True,False,False,False,False,0,0
80.35,2,46.05,False,False,False,True,False,False,False,False,0,1
4551.5,70,64.95,False,False,False,True,True,False,False,True,0,0
6227.5,72,85.45,False,False,True,True,False,True,True,True,0,0
20.05,1,20.05,False,False,False,False,False,False,True,False,0,0
76.4,1,76.4,True,False,False,False,False,True,True,False,1,1
514.0,5,100.5,True,True,False,False,False,True,False,False,0,1
57.5,3,20.7,False,False,False,True,False,False,False,False,0,0
1474.35,58,25.3,False,False,True,True,False,True,False,False,0,0
880.2,22,40.05,False,False,False,True,True,False,True,False,1,1
3270.25,33,100.6,True,False,False,True,False,True,True,False,1,0
69.95,1,69.95,True,True,False,True,False,False,False,False,0,1
3919.15,54,74.0,True,False,False,True,False,False,True,False,1,0
7285.7,72,99.4,True,True,True,True,False,True,True,False,0,0
93.3,1,93.3,True,True,False,True,False,True,False,False,0,1
169.05,3,49.15,False,True,False,True,False,True,False,False,0,1
7658.3,72,107.45,True,False,True,False,True,False,True,True,0,0
5959.3,72,83.6,False,False,True,False,True,True,True,False,0,0
5295.7,54,99.05,True,False,False,True,False,True,True,False,1,0
4693.2,59,80.1,False,True,False,False,False,True,True,True,0,0
3512.9,54,65.3,False,False,True,True,True,True,False,False,0,0
5231.2,60,89.55,True,True,True,True,False,True,False,False,0,0
3603.45,60,60.8,False,False,True,False,False,False,True,True,0,0
217.45,3,74.5,True,True,False,True,False,False,False,False,0,0
6875.35,69,99.15,True,False,True,False,True,False,True,False,0,0
19.25,1,19.25,False,True,False,False,False,False,True,False,0,0
2021.35,50,39.45,False,False,False,True,True,True,True,False,0,0
2564.95,56,44.85,False,False,False,False,False,True,False,False,0,0
5611.75,60,97.2,True,True,True,False,True,True,True,True,0,0
7610.1,69,110.55,True,False,False,True,True,True,True,True,1,0
35.05,1,35.05,False,False,False,False,False,False,False,False,0,1
73.0,1,73.0,True,True,False,False,False,True,False,False,1,1
45.75,3,19.9,False,False,False,False,False,True,True,False,0,0
4543.95,60,76.95,False,False,True,True,False,False,True,True,0,0
450.4,13,35.4,False,False,True,False,False,False,False,True,0,0
1297.35,62,20.45,False,False,True,True,False,False,True,False,0,0
4442.75,45,96.75,True,False,False,False,True,False,False,False,0,0
1423.15,25,54.2,False,True,False,False,False,False,False,True,0,0
4378.35,44,100.1,True,False,True,True,False,False,False,True,0,0
74.2,2,45.25,False,False,False,False,False,True,False,False,0,0
2716.3,33,83.85,True,False,False,True,False,True,False,False,1,1
70.1,1,70.1,True,True,False,False,False,True,False,False,0,1
450.65,22,20.85,False,False,False,False,False,False,False,False,0,0
1175.85,35,33.45,False,False,False,False,False,True,False,True,0,0
558.8,29,20.2,False,False,True,False,False,False,True,False,0,0
2220.1,27,85.9,True,True,False,True,True,True,True,False,1,0
3283.05,54,61.0,False,True,False,True,False,True,False,True,0,0
142.35,2,70.65,True,True,False,False,False,True,False,False,1,1
4939.25,57,86.9,True,True,False,True,False,True,False,False,0,0
4237.5,62,69.4,False,False,True,True,True,False,False,True,0,0
335.95,15,20.35,False,False,False,False,False,False,True,False,0,0
